liga,jogo,data,estado,ronda,resultado,equipa,jogador,posicao,minutes_played,rating,touches,goals,goal_assist,expected_goals,expected_assists,total_shots,shots_on_target,key_pass,total_pass,accurate_pass,total_long_balls,accurate_long_balls,total_cross,accurate_cross,total_contest,won_contest,duel_won,duel_lost,aerial_won,aerial_lost,total_tackle,won_tackle,total_clearance,interception,ball_recovery,blocked_scoring_attempt,dispossessed,possession_lost,was_fouled,fouls,yellow_card,red_card,saves,goals_conceded,punches,atualizado_em
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,SC Cambuur,Ismaël Baouf,D,94,6.6,77,0,0,,0.0262049,0,0,0,68,64,4,2,0,0,0,0,2,4,2,3,0,0,6,0,3,0,0,4,0,0,0,0,0,4,0,2026-09-01T10:43:19.146944+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,SC Cambuur,Iwan Henstra,F,94,7.4,38,0,0,0.2204,0.210759,2,1,0,12,12,0,0,1,0,8,4,9,9,1,3,3,3,2,0,7,0,2,9,1,0,0,0,0,4,0,2026-09-01T10:43:19.146978+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,SC Cambuur,Jamal Amofa,D,94,6.6,102,0,0,0.0131,0.0693269,1,0,2,78,68,9,4,0,0,3,2,9,6,1,1,4,4,5,0,5,0,1,13,2,1,0,0,0,4,0,2026-09-01T10:43:19.146953+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,Excelsior,Jan Plug,D,94,7.0,62,0,0,,0.00957435,0,0,0,58,54,7,3,0,0,0,0,2,5,1,3,1,0,1,0,4,0,0,4,0,0,0,0,0,0,0,2026-09-01T10:43:19.146768+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,SC Cambuur,Jasper Meijster,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:19.147064+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,SC Cambuur,Jorn Berkhout,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:19.147135+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,Excelsior,Lennard Hartjes,M,94,7.7,57,0,0,0.0221,0.166809,1,1,1,37,36,1,1,2,0,1,1,4,3,0,0,2,1,4,3,4,0,1,4,1,1,0,0,0,0,0,2026-09-01T10:43:19.146787+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,SC Cambuur,Lucas Jetten,D,66,5.7,46,0,0,,0.00944108,0,0,2,26,22,2,1,1,0,3,2,4,5,0,1,0,0,3,3,5,0,1,11,2,0,0,0,0,3,0,2026-09-01T10:43:19.146997+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,SC Cambuur,Matthijs Kalisvaart,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:19.147072+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,SC Cambuur,Morgan Costarelli,D,49,6.5,31,0,0,0.0239,0.00531668,1,0,0,18,15,1,1,1,0,0,0,4,4,0,2,4,3,0,2,2,0,1,5,0,1,0,0,0,1,0,2026-09-01T10:43:19.147014+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,Excelsior,Nesto Groen,F,20,6.3,8,0,0,,0.0166156,0,0,1,7,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,2026-09-01T10:43:19.146846+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,SC Cambuur,Nicky Souren,M,94,6.8,41,0,0,,0.0172869,0,0,2,32,28,0,0,0,0,1,1,6,2,0,1,4,2,1,0,5,0,0,4,1,0,0,0,0,4,0,2026-09-01T10:43:19.146970+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,SC Cambuur,Nicolas Binder,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:19.147056+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,Excelsior,Noa el Hamdaoui,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:19.146884+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,Excelsior,Noah Naujoks,M,94,8.4,51,2,0,0.88,0.133685,5,2,2,26,14,0,0,2,1,4,2,8,12,3,2,3,2,0,1,3,2,2,19,0,3,0,0,0,0,0,2026-09-01T10:43:19.146701+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,Excelsior,Nolan Martens,D,74,6.6,53,0,0,0.0295,0.00616578,1,0,0,37,29,4,2,0,0,1,1,2,6,0,0,1,1,2,1,3,1,2,12,0,0,0,0,0,0,0,2026-09-01T10:43:19.146820+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,Excelsior,Osman Turay,D,13,6.6,7,0,0,,0.0010118,0,0,0,6,3,2,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2026-09-01T10:43:19.146861+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,SC Cambuur,Rafik El Arguioui,M,94,6.4,37,0,0,0.283,0.221497,3,1,2,15,9,2,0,7,0,4,3,6,3,2,1,0,0,1,0,1,0,1,17,1,0,0,0,0,4,0,2026-09-01T10:43:19.146961+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,Excelsior,Rick Meissen,D,94,7.1,69,0,0,,0.0130915,0,0,0,60,54,6,2,0,0,0,0,1,2,0,1,1,1,2,1,3,0,0,6,0,0,0,0,0,0,0,2026-09-01T10:43:19.146760+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,SC Cambuur,Rik Mulders,D,45,5.9,31,0,0,,0.00376901,0,0,0,22,21,3,2,0,0,0,0,4,0,1,0,2,0,3,0,0,0,0,2,1,0,0,0,0,3,0,2026-09-01T10:43:19.147023+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,SC Cambuur,Ryan van de Pavert,D,45,6.3,29,0,0,,0.00453139,0,0,0,18,15,1,1,0,0,2,0,3,4,1,0,1,1,1,1,2,0,0,6,1,1,0,0,0,3,0,2026-09-01T10:43:19.147032+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,SC Cambuur,Sami Bouhoudane,F,49,6.4,13,0,0,,0.00851816,0,0,1,12,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,2026-09-01T10:43:19.147006+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,Excelsior,Simon Janssen,D,81,8.7,46,0,2,0.1734,0.581257,1,0,3,27,24,2,1,6,4,1,0,6,4,1,1,5,5,1,0,3,1,1,8,0,1,0,0,0,0,0,2026-09-01T10:43:19.146804+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,SC Cambuur,Skye Vink,F,81,6.7,29,0,0,0.071,0.28464,2,0,1,19,12,0,0,0,0,2,2,6,5,3,2,0,0,0,0,1,1,1,11,1,2,0,0,0,4,0,2026-09-01T10:43:19.146987+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,Excelsior,Stan Henderikx,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:19.146892+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,Excelsior,Stijn van Gassel,G,94,7.8,64,0,0,,0.0134112,0,0,0,61,44,34,18,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,17,0,0,0,0,1,0,0,2026-09-01T10:43:19.146746+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,SC Cambuur,Thijs Jansen,G,94,7.9,42,0,0,,0.00050399,0,0,0,29,18,16,5,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,11,0,0,0,0,5,4,0,2026-09-01T10:43:19.146926+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,Excelsior,Valentin Sulzbacher,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:19.146877+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,SC Cambuur,Wessel van der Goot,M,13,6.3,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:19.147048+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,SC Cambuur,Wiebe van der Heide,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:19.147147+00:00
Eredivisie 2026/2027,SC Cambuur - Excelsior,2026-08-07T18:00:00+00:00,finished,1,0-4,Excelsior,Yaqub Finey,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-01T10:43:19.146900+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,NEC Nijmegen,,,90,6.7,80,0,0,0.088,0.249142,3,0,1,60,58,0,0,6,1,1,0,5,4,1,2,3,1,1,1,0,1,0,8,1,1,1,0,0,2,0,2026-09-02T00:09:23.298619+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,NEC Nijmegen,,,79,7.5,60,0,0,0.3215,0.35462,5,0,4,30,27,3,2,7,1,5,1,4,6,1,0,0,0,1,2,5,3,0,15,2,1,0,0,0,2,0,2026-09-02T00:09:23.298629+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,NEC Nijmegen,,,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:23.298783+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,SC Telstar,,,63,6.8,34,0,0,0.5672,0.0141459,2,1,0,17,13,2,2,3,0,2,0,6,4,1,0,1,1,1,0,2,0,1,12,4,1,0,0,0,0,0,2026-09-02T00:09:23.298908+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,SC Telstar,Abdelnour Soualhia,D,90,8.2,48,0,1,,0.148942,0,0,1,20,14,4,2,0,0,0,0,5,1,2,0,2,1,17,3,4,0,0,6,1,1,0,0,0,1,0,2026-09-02T00:09:23.298802+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,NEC Nijmegen,Adam Tahaui,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:23.298755+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,NEC Nijmegen,Bryan Linssen,F,26,6.8,1,0,0,0.0498,,1,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2026-09-02T00:09:23.298698+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,NEC Nijmegen,Clement Bischoff,F,90,7.3,71,0,0,0.147,0.335519,3,0,2,43,39,2,1,9,1,2,0,2,4,0,0,1,0,0,0,4,1,1,21,1,1,0,0,0,2,0,2026-09-02T00:09:23.298586+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,SC Telstar,Daan Reiziger,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:23.298978+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,NEC Nijmegen,Darko Nejašmić,M,45,7.0,53,0,0,,0.0326628,0,0,0,42,38,3,2,0,0,0,0,6,3,2,2,3,2,3,0,4,0,0,4,1,0,0,0,0,2,0,2026-09-02T00:09:23.298670+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,NEC Nijmegen,Deveron Fonville,D,90,7.2,109,0,0,,0.139289,0,0,2,92,82,4,2,1,0,2,2,6,0,2,0,1,1,3,1,4,0,0,15,1,0,0,0,0,2,0,2026-09-02T00:09:23.298526+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,NEC Nijmegen,Dušan Tadić,F,90,7.5,65,0,1,0.1805,1.07184,3,0,8,41,35,0,0,10,4,2,0,2,4,0,0,0,0,2,0,0,2,2,17,2,0,0,0,0,2,0,2026-09-02T00:09:23.298598+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,SC Telstar,Emirhan Demircan,M,35,7.1,15,0,0,,0.00148132,0,0,0,4,4,0,0,1,0,1,1,4,1,0,1,2,1,3,1,2,0,0,2,1,0,0,0,0,1,0,2026-09-02T00:09:23.298929+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,NEC Nijmegen,Emre Mor,M,11,7.4,19,0,0,0.1052,0.479889,3,0,0,7,7,1,1,2,1,4,3,3,2,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2026-09-02T00:09:23.298716+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,SC Telstar,Fabiano Rust,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:23.299024+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,SC Telstar,Finn Mulder,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:23.298987+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,SC Telstar,Fofin Turay,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:23.299032+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,NEC Nijmegen,Freek Entius,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:23.298736+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,SC Telstar,Gabi Caschili,D,20,6.4,6,0,0,,0.00133666,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,2026-09-02T00:09:23.298968+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,SC Telstar,Gerald Alders,D,64,7.1,27,0,0,,0.00205782,0,0,0,12,5,4,1,0,0,0,0,3,1,0,0,2,2,4,1,2,0,0,9,1,1,0,0,0,0,0,2026-09-02T00:09:23.298890+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,NEC Nijmegen,Gonzalo Crettaz,G,90,6.6,39,0,0,,0.00056565,0,0,0,30,25,7,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,0,0,1,2,0,2026-09-02T00:09:23.298609+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,SC Telstar,Harrie Kuster,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:23.298996+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,SC Telstar,Isaiah Ahmed,M,26,6.4,9,0,0,,0.0274185,0,0,0,6,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,2026-09-02T00:09:23.298958+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,NEC Nijmegen,Isak Hansen Aarøen,M,90,6.8,68,0,0,,0.216586,0,0,2,54,50,3,2,2,1,2,2,4,7,1,0,1,0,1,3,7,0,2,7,0,3,1,0,0,2,0,2026-09-02T00:09:23.298573+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,NEC Nijmegen,Jamiro Monteiro,M,64,6.8,51,0,0,,0.0367954,0,0,0,44,38,5,3,1,0,0,0,4,4,1,0,2,2,0,0,2,0,1,8,1,2,0,0,0,2,0,2026-09-02T00:09:23.298651+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,SC Telstar,Jeff Hardeveld,M,90,6.9,39,0,0,,0.210783,0,0,2,18,12,5,0,3,2,0,0,2,5,0,1,2,1,4,0,0,0,0,11,0,1,0,0,0,1,0,2026-09-02T00:09:23.298871+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,SC Telstar,Jelani Seedorf,F,90,5.9,29,0,0,0.0854,0.3066,2,0,1,10,9,0,0,0,0,6,1,4,19,2,10,1,1,2,0,3,1,2,11,0,1,0,0,0,1,0,2026-09-02T00:09:23.298860+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,NEC Nijmegen,Joep Geneste,G,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:23.298764+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,NEC Nijmegen,Kaj Sierhuis,F,45,7.1,13,1,0,0.6846,0.31039,4,1,1,6,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,2026-09-02T00:09:23.298679+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,NEC Nijmegen,Kevin Kers,F,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:23.298746+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,SC Telstar,Marvin Peersman,D,90,7.2,46,0,0,0.2312,0.00295844,2,0,1,24,17,7,2,0,0,0,0,6,4,0,1,3,1,7,1,4,1,1,10,3,2,0,0,0,1,0,2026-09-02T00:09:23.298833+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,NEC Nijmegen,Merijn van de Wiel,M,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:23.298773+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,SC Telstar,Nigel Ogidi Nwankwo,D,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-02T00:09:23.299006+00:00
Eredivisie 2026/2027,NEC Nijmegen - SC Telstar,2026-08-08T14:30:00+00:00,finished,1,1-2,SC Telstar,Nils Rossen,M,64,6.8,26,0,0,,0.0112077,0,0,0,18,15,1,1,0,0,1,0,3,3,0,0,3,0,0,0,3,0,0,5,0,1,0,0,0,0,0,2026-09-02T00:09:23.298899+00:00
